TOT_OA_CD,lat,lon,child_pop
23010640110101,37.482972269041475,126.49986070802274,43.0
23010640110102,37.48269658020287,126.50113727861212,52.0
23010640110103,37.48280995841714,126.50256167943411,42.0
23010640110104,37.48152752577596,126.50143481329042,58.0
23010640110105,37.48209985135993,126.49993270000854,39.0
23010640110106,37.4835382020752,126.50081170670545,36.0
23010640110202,37.48406382663797,126.49984596814578,27.0
23010640110201,37.48498006255808,126.49971512654339,0.0
23010640110301,37.489021611104796,126.49833703576783,58.0
23010640110302,37.48896988727449,126.49923512010672,67.0
23010640110401,37.488569326077446,126.50253901719297,0.0
23010640110402,37.487749109984186,126.5016841874874,10.0
23010640110501,37.4872824279925,126.49940531255777,68.0
23010640120003,37.472201984315085,126.4471576082273,0.0
23010640120002,37.45890291148872,126.48265988302755,0.0
23010640120001,37.478711828455246,126.37807049250725,0.0
23010640130004,37.496345209493875,126.50371313991488,18.0
23010640130007,37.48522195202118,126.51079131644903,0.0
23010640130006,37.48553798806577,126.50778721859766,0.0
23010640130009,37.48195082100614,126.51112081794629,0.0
23010640130008,37.484656320901905,126.50635521526921,0.0
23010640130001,37.483738690185056,126.51112835818803,0.0
23010640130003,37.48460309920834,126.50921453977264,0.0
23010640130002,37.492955232247745,126.51002617938356,0.0
23010640130005,37.4828865051242,126.50861878199855,0.0
23010640130101,37.481543042753586,126.50813925952482,39.0
23010640130102,37.48130103507914,126.5091277159461,20.0
23010640130301,37.488760650084814,126.50374877019185,80.0
23010640130302,37.489985888593615,126.50376761940076,96.0
23010640130303,37.4892322957981,126.50495655570825,84.0
23010640130401,37.48235340061115,126.5089721401713,36.0
23010650010005,37.50510201663243,126.54074348960182,19.0
23010650010006,37.50962622944188,126.53122005981866,0.0
23010650010001,37.50403388549787,126.55813374605296,12.0
23010650010002,37.50997671859546,126.55483122721762,31.0
23010650010003,37.49845196971258,126.55043833528455,8.0
23010650010004,37.51373624065131,126.53751280431912,25.0
23010650020001,37.514472975210325,126.50214330265,26.0
23010650020004,37.52215802348685,126.51268855794737,0.0
23010650020005,37.5117179560674,126.51355762317128,5.0
23010650030001,37.486704477844526,126.53956301569707,20.0
23010650030011,37.49299343034065,126.53076347150245,5.0
23010650030010,37.49187526565317,126.5338434753299,5.0
23010650030002,37.49608675267386,126.54194291861235,15.0
23010650030005,37.50185950810037,126.52779704315701,15.0
23010650030004,37.49669105212716,126.53775910190129,5.0
23010650030007,37.49463178397355,126.53154861829515,0.0
23010650030006,37.493994243284085,126.53366640725721,6.0
23010650030009,37.498575685961555,126.51825433163837,10.0
23010650030008,37.48986408135007,126.53212740798492,0.0
23010650030003,37.48392768785433,126.52590790731173,6.0
23010650030012,37.492032193507455,126.53171695329415,0.0
23010650030105,37.48793987548797,126.53177342269643,30.0
23010650030102,37.48887367979664,126.53100197884736,21.0
23010650030103,37.49064111790444,126.52902194416123,65.0
23010650030106,37.48932189993701,126.52914973335547,44.0
23010650030101,37.48860035464369,126.53246106820183,32.0
23010650030104,37.48860110900232,126.53019044421241,37.0
23010650040001,37.47633684510155,126.52654788756905,5.0
23010650040101,37.480447286427356,126.50237460073599,59.0
23010650040103,37.48030106331057,126.50431408505828,64.0
23010650040105,37.48133087643323,126.50325622423192,83.0
23010650040102,37.48084521465521,126.50414747226314,99.0
23010650040104,37.4796664480752,126.50371052195428,72.0
23010650040206,37.4801413876986,126.50646806924505,47.0
23010650040203,37.47893607618164,126.50507464119345,47.0
23010650040205,37.47927643126075,126.50759686587874,63.0
23010650040202,37.47962696042688,126.50564224425895,58.0
23010650040204,37.47802943081211,126.50724105766432,58.0
23010650040201,37.478369511049294,126.50618788587497,58.0
23010650040301,37.47864340654703,126.51177144920518,21.0
23010650040401,37.47831355161803,126.51343747803418,44.0
23010650040403,37.47711725896306,126.51309269180223,41.0
23010650040402,37.47778846243122,126.51428946963206,53.0
23010670010002,37.477559979502715,126.61998325016985,7.0
23010670010001,37.47476427763984,126.61761069357509,0.0
23010670010011,37.479902084249204,126.62513428874152,6.0
23010670010010,37.48001443872481,126.62371665956617,8.0
23010670010009,37.48069344235223,126.62425865712584,19.0
23010670010008,37.47522981961395,126.61898223308596,7.0
23010670010007,37.47697160852454,126.61813132900016,15.0
23010670010006,37.476268254094805,126.62084688130058,5.0
23010670010005,37.47957447630417,126.61812466312615,11.0
23010670010004,37.478444108961334,126.62097549213038,0.0
23010670010003,37.47938382130002,126.62212383455085,6.0
23010670010201,37.47961602793333,126.61948077896248,26.0
23010670010301,37.48022980175768,126.62236095705114,8.0
23010670020001,37.48025784051937,126.60792779205867,0.0
23010670020002,37.48206377045332,126.59641988636336,0.0
23010670030004,37.47561647933804,126.59939562632128,6.0
23010670030002,37.471799871023954,126.60462488305393,7.0
23010681010004,37.48411852885539,126.556516722922,0.0
23010681010005,37.490698823183855,126.55047709332909,0.0
23010681010006,37.4887179129532,126.55721079865667,0.0
23010681010001,37.48648460998118,126.5598760664907,8.0
23010681010007,37.48554311178114,126.5525994136658,0.0
23010681010002,37.494578690076914,126.55277672310044,0.0
23010681010101,37.485078690618245,126.55875040493795,37.0
23010681010102,37.484470179858555,126.56003428560857,53.0
23010681010103,37.483921083964646,126.55882504763188,39.0
23010681010201,37.48593285484346,126.55675565346853,48.0
23010681010202,37.48626353821047,126.55758895723545,44.0
23010681010203,37.48538836387322,126.55759803694022,36.0
23010681010204,37.48563361372172,126.55594704349632,61.0
23010681010304,37.48741702868607,126.55580148880227,93.0
23010681010301,37.48809703714382,126.55462406540147,69.0
23010681010306,37.48644939346263,126.55482890408183,52.0
23010681010303,37.48567504566255,126.55354863628358,59.0
23010681010305,37.485660795175846,126.55462836317606,69.0
23010681010308,37.48645310737246,126.55370117274938,29.0
23010681010302,37.487045207479355,126.55371894726939,72.0
23010681010307,37.48717191406382,126.55473744640194,74.0
23010681010401,37.48678297286606,126.5504299655612,77.0
23010681010406,37.48638915507966,126.55148553069698,90.0
23010681010403,37.4878776524342,126.5523598385893,114.0
23010681010405,37.48977916953617,126.55202525142212,95.0
23010681010408,37.48917692721791,126.55135591503121,138.0
23010681010402,37.48674133111881,126.55228656795795,104.0
23010681010407,37.4876479127595,126.55105655127119,99.0
23010681010404,37.48860184327434,126.55066765610931,117.0
23010681010601,37.492977433899185,126.55806406232706,54.0
23010681010606,37.49302659693728,126.55463136555238,42.0
23010681010603,37.4941337370676,126.55576216291905,64.0
23010681010605,37.493274481997986,126.55720086830895,40.0
23010681010608,37.49221709097332,126.55724167566271,75.0
23010681010602,37.491886134596975,126.55625819879243,72.0
23010681010607,37.49274435624106,126.55558669348753,61.0
23010681010604,37.493807087469705,126.5567340338585,53.0
23010681010704,37.490520765022104,126.55577764565241,39.0
23010681010705,37.49099591992168,126.5524548783721,45.0
23010681010706,37.490439648811865,126.55326816629102,49.0
23010681010701,37.49153567071723,126.55449945961121,56.0
23010681010702,37.49086075117556,126.55501471748494,59.0
23010681010703,37.49203121189923,126.5535607450716,51.0
23010681010804,37.49318446763948,126.55234058376196,116.0
23010681010801,37.4926026674073,126.55176351865431,89.0
23010681010802,37.49162042001473,126.55143282468707,124.0
23010681010803,37.49239346585974,126.55052809351619,84.0
23010681010901,37.485579100670655,126.55095920938125,5.0
23010681010902,37.484244084961766,126.55087708551555,20.0
23010681011102,37.48419599600323,126.55251769200669,54.0
23010681011103,37.48385626429385,126.55396125101976,61.0
23010681011101,37.484830423386946,126.5540325493692,58.0
23010681011201,37.49220296984955,126.55925846493253,27.0
23010681011202,37.4900983003385,126.55915051963552,70.0
23010681011203,37.49076760768204,126.55790704238609,71.0
23010681011204,37.4911591274598,126.56029658391489,73.0
23010681011205,37.49163696704968,126.55867504358375,73.0
23010681011206,37.49146326258147,126.55786995842017,39.0
23010681011304,37.490510637097856,126.54824006240973,73.0
23010681011301,37.4915140073457,126.54942026608245,66.0
23010681011306,37.48852727772683,126.54786318012746,92.0
23010681011309,37.48819339062914,126.5493255083739,81.0
23010681011303,37.48889574573191,126.54856572230226,90.0
23010681011305,37.48976571298893,126.54907280957214,85.0
23010681011308,37.48916390633195,126.54960298613739,73.0
23010681011302,37.49052232420471,126.54906167096816,89.0
23010681011307,37.489596027076516,126.5472528608147,74.0
23010681011401,37.48732389339614,126.54835974285561,97.0
23010681020001,37.48316153551563,126.56432459305435,0.0
23010691010001,37.49618341473326,126.57057368976605,48.0
23010691010004,37.49524228912041,126.55511753898364,0.0
23010691010005,37.497495020697244,126.58875186442386,0.0
23010691010201,37.50106832698565,126.5639341623353,41.0
23010691010202,37.500847312139136,126.56287472780507,40.0
23010691010305,37.49645185467702,126.55676957950573,106.0
23010691010301,37.49742378404356,126.55614242290149,117.0
23010691010302,37.4965103787881,126.55570980888298,152.0
23010691010303,37.49625924025728,126.55345780255618,131.0
23010691010304,37.49838351112032,126.55619355175578,85.0
23010691010401,37.49371155162061,126.56648252715078,105.0
23010691010406,37.493574822178815,126.56968573294762,70.0
23010691010409,37.49183548170738,126.56782464486557,83.0
23010691010403,37.49315834554235,126.5691749978817,68.0
23010691010405,37.49422300019151,126.56699031569977,86.0
23010691010408,37.49345265649221,126.56780626475997,67.0
23010691010402,37.492846530415996,126.56816706834572,97.0
23010691010407,37.49235453165092,126.56888727850753,75.0
23010691010404,37.49294523951509,126.56615164703685,68.0
23010691010501,37.49572655206842,126.56648866676191,81.0
23010691010502,37.495137345689244,126.56752947747847,69.0
23010691010503,37.494492994400446,126.56826495020645,95.0
23010691010601,37.49460439311309,126.57090511881312,9.0
23010691010701,37.50209316189753,126.56772948665707,31.0
23010691010801,37.491549074372585,126.56672366205689,58.0
23010691010806,37.49106698324602,126.56500201774752,44.0
23010691010809,37.49152919035258,126.56548126282743,64.0
23010691010803,37.49087066096084,126.56697918941387,76.0
23010691010805,37.489549604736396,126.564668396717,36.0
23010691010808,37.49201676434304,126.56598755612958,40.0
23010691010802,37.489538418281285,126.56557605338938,70.0
23010691010807,37.490311337387695,126.56617918435255,61.0
23010691010810,37.49060301325102,126.5645050923564,45.0
23010691010804,37.4900399672515,126.56391909208908,46.0
23010691010908,37.49252563557926,126.5652213706605,50.0
23010691010902,37.49056764538382,126.56315744147646,31.0
23010691010907,37.49203132354701,126.56239997858691,41.0
23010691010910,37.491242786495306,126.56211842017463,28.0
23010691010904,37.49159837350787,126.56424109832867,36.0
23010691010901,37.4920348969012,126.56469956587489,29.0
23010691010906,37.49294538869759,126.56444755088667,46.0
23010691010909,37.49246522546511,126.56337803474302,27.0
23010691010903,37.49115172230096,126.56376501604892,34.0
23010691010911,37.49340032148289,126.56377239181641,49.0
23010691010905,37.491591949310084,126.56308525840376,34.0
23010691011001,37.49299357619843,126.55984148663127,100.0
23010691011002,37.49298738884518,126.56188333011036,54.0
23010691011003,37.49258267104485,126.56063611473829,46.0
23010691011004,37.49223667163634,126.56133957767732,48.0
23010691011102,37.49535896926194,126.55841386618013,130.0
23010691011103,37.49462018285496,126.55827094038712,106.0
23010691011104,37.496097765176195,126.55800490547968,120.0
23010691011101,37.494770358138446,126.55716682271333,109.0
23010540070002,37.4289409076725,126.62321085130475,0.0
23010630010009,37.36197022670545,126.44152378522256,0.0
23010630010016,37.358443551032984,126.51153087309565,0.0
23010630010020,37.40144659114427,126.39182825881281,0.0
23010630020005,37.43231817730223,126.39497877072462,0.0
23010630030002,37.41343067413642,126.44036523420279,0.0
23010650020010,37.515758491159126,126.48714076285574,0.0
23010650020003,37.539434477476284,126.502867011913,0.0
23010670030001,37.46560204330128,126.60236101393791,0.0
23020510010001,37.487790945109474,126.61974846694444,5.0
23020510010006,37.48463942520898,126.62585902228078,9.0
23020510010005,37.483515636122824,126.62111279253207,17.0
23020510010004,37.48081943795575,126.62602248055109,9.0
23020510010003,37.48197101123116,126.62051343054446,0.0
23020510010002,37.48314889463569,126.62493839465662,5.0
23020510010301,37.483536439706945,126.62731257700625,53.0
23020510010403,37.485155450257245,126.62029806646134,25.0
23020510010402,37.48621799750784,126.62107164614042,34.0
23020510010401,37.48466324384697,126.6211902235799,25.0
23020510010406,37.484328925516856,126.62005715779168,19.0
23020510010405,37.48520401303104,126.62163951860052,15.0
23020510010404,37.48569168967721,126.62213832296301,23.0
23020520010002,37.478504803644526,126.63085439788844,0.0
23020520010003,37.481761582921095,126.63025652487704,6.0
23020520010004,37.47920504613031,126.63240208943141,19.0
23020520010005,37.48256934960365,126.63116385220533,0.0
23020520010006,37.4805217470097,126.63197461937209,8.0
23020520010007,37.48002003996573,126.63057468170054,8.0
23020520010008,37.481545009047935,126.63224332086756,6.0
23020520010009,37.48189640723996,126.62859914712199,14.0
23020520010010,37.483827661084824,126.6288378524412,0.0
23020520010001,37.47898110884492,126.62939881931725,0.0
23020520010101,37.48116470417631,126.62788791449383,13.0
23020520010102,37.48123086311526,126.62713563574525,10.0
23020520010201,37.48311024170198,126.62807726140561,16.0
23020520010202,37.4831763852446,126.62869682497329,17.0
23020530010005,37.48656105174725,126.63096736078406,0.0
23020530010004,37.484436395814924,126.63087128223474,5.0
23020530010003,37.48523304140439,126.62936527939951,0.0
23020530010002,37.48342344417774,126.63126106453171,0.0
23020530010001,37.484107698057805,126.6289918229287,0.0
23020530010006,37.48113664861401,126.63367908532922,0.0
23020530010101,37.47963517893935,126.63315198430908,0.0
23020530010201,37.481026298896,126.63469461517724,11.0
23020530010301,37.48255265457422,126.63434782593514,0.0
23020530010305,37.481598398581944,126.63532215595268,17.0
23020530010304,37.482920263855675,126.63556237011942,10.0
23020530010303,37.48239749170457,126.63538226885467,8.0
23020530010302,37.48204460070029,126.63650337995433,26.0
23020530010402,37.48383961632562,126.63320130637456,7.0
23020530010401,37.48325332623315,126.6338687170634,8.0
23020550010003,37.476997608435305,126.63433857330209,0.0
23020550010002,37.47636227750121,126.63345889974299,5.0
23020550010001,37.47959026004604,126.63758140777854,0.0
23020550010102,37.47947148920404,126.63540263672351,10.0
23020550010101,37.47976629190563,126.63472326010474,29.0
23020550010104,37.48078393896809,126.63715175310763,20.0
23020550010103,37.48117719558517,126.63657472488154,23.0
23020550010204,37.477515200742126,126.63821523419085,27.0
23020550010207,37.479073825566566,126.63685270591864,18.0
23020550010202,37.48001140712025,126.6377735020981,21.0
23020550010212,37.47791454552265,126.63543649079908,37.0
23020550010208,37.4785671639394,126.63603098754758,31.0
23020550010205,37.4776110679037,126.63732693416402,25.0
23020550010210,37.47807408293231,126.63743222307765,27.0
23020550010203,37.47749737424358,126.63634713032747,28.0
23020550010213,37.477171201331544,126.635446077328,27.0
23020550010209,37.47950936013411,126.63736872713982,22.0
23020550010206,37.47890975664302,126.63790975715128,30.0
23020550010201,37.477049352401856,126.63717899698855,40.0
23020550010211,37.478456314039214,126.6376913434199,38.0
23020570010001,37.4799007773419,126.64162746377997,5.0
23020570020001,37.48935665865243,126.64072330543367,0.0
23020570020101,37.4816445092297,126.64132597833954,0.0
23020570020201,37.48295672214731,126.64244246130131,0.0
23020570020202,37.481843172217715,126.64320893848306,5.0
23020570020302,37.48163263036514,126.64397113137463,15.0
23020570020301,37.48141987801021,126.64490708513958,8.0
23020580010002,37.47525518156162,126.63940588054605,0.0
23020580010101,37.473609416479476,126.63970709058547,21.0
23020580010208,37.4747862682259,126.6368459045893,46.0
23020580010209,37.47538204024358,126.63855275738443,48.0
23020580010207,37.47643703648247,126.63830967553581,34.0
23020580010201,37.47462816153053,126.6386076181267,36.0
23020580010202,37.475903423961604,126.638516230305,43.0
23020580010210,37.47494662188659,126.63756022529024,38.0
23020580010203,37.4762688236068,126.63636923148475,32.0
23020580010206,37.47512076924687,126.63555395274096,14.0
23020580010205,37.4755692363427,126.63694771085504,58.0
23020580010204,37.476401060091845,126.63722247220707,18.0
23020580010301,37.47426771875274,126.64125920506983,29.0
23020590010003,37.477091588238494,126.6434681440981,0.0
23020590010002,37.47770767195348,126.642399271897,0.0
23020590010001,37.47467447638833,126.64315496681037,0.0
23020600010001,37.47196763780972,126.64638248087898,6.0
23020600010002,37.47287552271131,126.6510875544164,14.0
23020600010003,37.47386630238724,126.6483515292012,0.0
23020600010004,37.47410995723443,126.64452841003047,23.0
23020600010203,37.47322317312396,126.65010327942548,47.0
23020600010204,37.47589322757067,126.6487351845418,16.0
23020600010205,37.47347914644063,126.65105443505385,32.0
23020600010206,37.47211538242255,126.65090747265036,32.0
23020600010201,37.474567022409076,126.64917672817454,29.0
23020600010202,37.47272966625814,126.651355468952,22.0
23020600010301,37.46974676901748,126.64924010653404,11.0
23020610010001,37.47831510393571,126.65036158074007,0.0
23020610020001,37.48223183456792,126.661215722599,17.0
23020610020101,37.48153333760027,126.65182404073181,31.0
23020610020105,37.479345791563375,126.65145943434067,22.0
23020610020103,37.479441420580365,126.65041202721677,13.0
23020610020104,37.48014145329959,126.65094134086502,35.0
23020610020102,37.48080472927403,126.65145531582486,44.0
23020610030001,37.47841275483775,126.65336436660905,0.0
23020610030101,37.47703853395515,126.65282706140185,52.0
23020610030104,37.477466707587034,126.6523413829711,56.0
23020610030102,37.47651039407795,126.65188523697215,63.0
23020610030103,37.4767116901567,126.65053515943738,79.0
23020630010001,37.47763553775662,126.64683049111194,6.0
23020630010002,37.479802056756114,126.6464490310316,11.0
23020630020001,37.48405366782699,126.64893897738212,27.0
23020630020002,37.48145569453308,126.64766491777631,8.0
23020630020101,37.48102796276177,126.65011076770772,30.0
23020630020105,37.48107307689154,126.6485678921391,37.0
23020630020103,37.48207862838399,126.65092783402358,28.0
23020630020104,37.48224874769045,126.64985217009786,42.0
23020630020102,37.47984322098984,126.64912808228688,24.0
23020630020107,37.480244468300235,126.64814824330473,34.0
23020630020106,37.48043928170389,126.64937763036352,47.0
23020640010005,37.470985290156705,126.64163694756286,8.0
23020640010001,37.47155218230136,126.64332947230076,12.0
23020640010002,37.47200984810003,126.63931184621299,9.0
23020640010003,37.471414853270616,126.63841044056413,5.0
23020640010004,37.472828021868864,126.64043679087072,5.0
23040510010001,37.42301421078351,126.6436411180596,22.0
23040510010201,37.42236877166217,126.64464818389786,22.0
23040510010202,37.42179718667575,126.6444631989515,10.0
23040510020002,37.423399454240325,126.65247298942546,44.0
23040510020003,37.425453354934774,126.65470979047967,15.0
23040510020006,37.42373551923941,126.64872346897306,0.0
23040510020001,37.42759233002792,126.65510710075432,0.0
23040510020004,37.422768455737256,126.64752939136619,0.0
23040510020103,37.424581234299076,126.65270168893204,29.0
23040510020101,37.42527521327236,126.65375394468121,30.0
23040510020102,37.425376492415,126.6528713330104,21.0
23040510020302,37.423385260031324,126.64581220321423,36.0
23040510020303,37.423690874083036,126.6450204838068,28.0
23040510020301,37.42408590446353,126.64577313632243,59.0
23040510020401,37.42390921492308,126.6469007445311,36.0
23040510020402,37.42395973538158,126.6477099990208,21.0
23040510020403,37.423223224435084,126.64714955593074,8.0
23040510020502,37.426855034547366,126.65526025903836,7.0
23040510020501,37.42703895777594,126.65604312659235,12.0
23040510020601,37.42389695261759,126.6514677158891,57.0
23040510020602,37.42368013254296,126.65229376034861,20.0
23040510020801,37.422803124745826,126.64872243412258,48.0
23040510020903,37.42378249075266,126.65020633787168,28.0
23040510020901,37.42337397883244,126.65020613643792,34.0
23040510020902,37.42419213132281,126.6501622873099,34.0
23040510021001,37.42606282901052,126.65522690301388,26.0
23040510030006,37.42089380744974,126.64860451889751,21.0
23040510030007,37.41755022654972,126.65426704895417,23.0
23040510030004,37.42503593735631,126.65690359992236,7.0
23040510030005,37.422349991906565,126.65730441274087,21.0
23040510030008,37.417752021940046,126.64433650649667,0.0
23040510030009,37.41955040166178,126.65772915325866,24.0
23040510030010,37.423412165236456,126.6560968256694,29.0
23040510030011,37.42215154201648,126.65270346951057,21.0
23040510030012,37.424479945076946,126.65723362233761,5.0
23040510030002,37.42646005844381,126.6588979687231,7.0
23040510030003,37.41981096877413,126.65180198429593,40.0
23040510030001,37.421608361564324,126.6477743616291,31.0
23040520010001,37.43683434496584,126.70237298212113,17.0
23040520010002,37.43540533517163,126.69940451500139,6.0
23040520020001,37.43004143848035,126.70251577963701,0.0
23040520020002,37.423670233736246,126.70046869548497,5.0
23040520020102,37.425424057619985,126.70214474819178,31.0
23040520020101,37.42493708871931,126.70175392908114,17.0
23040520020203,37.42640596889443,126.69951292001375,20.0
23040520020201,37.426368838917426,126.70064549244283,25.0
23040520020202,37.42763273094572,126.69954981029218,23.0
23040520020301,37.42452020549615,126.70042140774207,42.0
23040520020304,37.425589400993715,126.69987362834648,36.0
23040520020302,37.425048849887695,126.70068132231998,10.0
23040520020303,37.424789109505326,126.6991700566864,34.0
